unique	title	level1	level2	words
336762016	研山滑雪场周末全天滑雪票	1	2	研 山 滑雪场 周末 全天 滑雪 票
331242296	【平日全天】青岛恒星科技学院滑雪训练基地滑雪票	1	1	【 平日 全天 】 青岛 恒星 科技学院 训练基地 滑雪 票
335427297	[周末/节假日]松花湖滑雪场3小时滑雪成人票（含雪具）	2	4	[ 周末 / 节假日 ] 松花湖 滑雪场 3 小时 滑雪 成人 票 （ 含 雪具 ）
335727769	伏尔加庄园门票+歌舞表演+雪圈1次+城堡滑雪1小时成人票（含午餐）	2	4	伏尔加 庄园 门票 歌舞表演 雪 圈 次 + 城堡 滑雪 1 小时 成人 票 （ 含 午餐 ）
336415495	【平日】富龙滑雪场2天滑雪票（含索道）	2	4	【 平日 】 富龙 滑雪场 2 天 滑雪 票 （ 含 索道 ）
336415494	【平日】富龙滑雪场1.5天滑雪票（含索道）	2	4	【 平日 】 富龙 滑雪场 1.5 天 滑雪 票 （ 含 索道 ）
336415491	【平日】富龙滑雪场2天滑雪票（含索道+雪具）	2	4	【 平日 】 富龙 滑雪场 2 天 滑雪 票 （ 含 索道 + 雪具 ）
336415490	【平日】富龙滑雪场1.5天滑雪票（含索道+雪具）	2	4	【 平日 】 富龙 滑雪场 1.5 天 滑雪 票 （ 含 索道 + 雪具 ）
336415488	【平日】富龙滑雪场1天成人滑雪票（含索道+雪具）-开业优惠	2	4	【 平日 】 富龙 滑雪场 1 天 成人 滑雪 票 （ 含 索道 + 雪具 ） - 开业 优惠
336724265	乐翻天欢乐谷冰雪嘉年华滑雪家庭游乐套票（周末节假日票）	1	4	乐翻天 欢乐谷 冰雪 嘉年华 滑雪 家庭 游乐 套票 （ 周末 节假日 票 ）
336724261	欢乐谷冰雪嘉年华滑雪单人游乐套票（周末节假日票）	1	4	欢乐谷 冰雪 嘉年华 滑雪 单人 游乐 套票 （ 周末 节假日 票 ）
336413153	白天池滑雪场2小时滑雪套票 — 成人票（周六至周日）	1	2	白天 池 滑雪场 2 小时 滑雪 套票 —   成人 票 （ 周六 至 周日 ）
336041858	周末3小时滑雪票	1	2	周末 3 小时 滑雪 票
333359621	蓝调庄园温泉+4小时滑雪门票（周末）	2	4	蓝调 庄园 温泉 + 4 小时 滑雪 门票 （ 周末 ）
336412718	北大荒滑雪场滑雪亲子票	1	4	北大荒 滑雪场 滑雪 亲子 票
332062187	牡丹江大湾滑雪场平日成人票（雪板3小时）	1	1	牡丹江 大湾 滑雪场 平日 成人 票 （ 雪板 3 小时 ）
330752794	松鸣岩国际滑雪场周一至周五—成人票（全天不限时滑雪）	1	1	松鸣岩 国际 滑雪场 周一 至 周五 — 成人 票 （ 全天 不限时 滑雪 ）
332345223	【辽宁】葫芦山庄滑雪场套票成人票	1	4	【 辽宁 】 葫芦山 庄 滑雪场 套票 成人 票
336721359	伏羲岭滑雪场三小时雪圈票	3	4	伏羲 岭 滑雪场 三小时 雪 圈 票
336721243	抚顺热高乐园冰雪大世界白天滑雪票（大学生票）	1	4	抚顺 热 高 乐园 冰雪大世界 白天 滑雪 （ 大学生 票 ）
336041539	太舞滑雪场平日2天雪票（不含雪具）	1	1	太 舞 滑雪场 平日 2 天雪 票 （ 不含 雪具 ）
307432564	（平日）天鹅堡室内滑雪场成人票	1	1	（ 平日 ） 天鹅堡 室内 滑雪场 成人 票
334301181	司凯泰思室内动感3D滑雪场小型滑雪机成人票（含教练）	2	4	司凯泰 思 室内 动感 3D 滑雪场 小型 滑雪 机 成人 票 （ 含 教练 ）
337054280	【周末】照金滑雪场成人票（3小时）	1	2	【 周末 】 照 金 滑雪场 成人 票 （ 3 小时 ）
207476224	铜川照金国际滑雪门票（周一至周日夜场  景区售票窗口现取票	1	4	铜川 照 金 国际 滑雪 门票 （ 周一 至 周日 夜场   景区 售票 窗口 现 取 票
337054217	（平日）七道岭滑雪场成人票	1	1	（ 平日 ） 七 道 岭 滑雪场 成人 票
337054130	太行风情滑雪场含保险元旦票（不限时）	1	3	太行 风情 滑雪场 含 保险 元旦 票 （ 不限时 ）
337054128	林州太行风情滑雪场含保险周一至周五（不限时）	1	1	林州 太行 风情 滑雪场 含 保险 周一 至 周五 （ 不限时 ）
337053868	齐陵蓝溪国际滑雪场3小时滑雪成人票	1	4	齐陵 蓝 溪 国际 滑雪场 3 小时 滑雪 成人 票
337053787	【平日】神农架国际滑雪场+全天双板滑雪票	1	1	【 平日 】 神农架 国际 滑雪场 + 全天 双 板 滑雪 票
336717586	天津蓟县毛家峪滑雪场平日票	1	1	天津 蓟县 毛家峪 滑雪场 平日 票
333989961	【渭南】必捷滑雪场周末不限时滑雪票	1	2	【 渭南 】 必 捷 滑雪场 周末 不限时 滑雪 票
337051400	【通州区】第五季亲子滑雪套票	1	4	【 通州区 】 第五季 亲子 滑雪 套票
337050974	九城宫滑雪场节假日/2.5小时滑雪票普通票*	1	3	九城宫 滑雪场 节假日 / 2.5 小时 滑雪 普通 票 *
336714008	亚布力新体委滑雪场初中级滑雪门票4小时	1	4	亚布力 新 体委 滑雪场 初中级 滑雪 门票 4 小时
329992151	新体委滑雪2小时+滑雪教练+专业滑雪服+亚布力南站接送	2	4	新 体委 2 小时 滑雪 教练 专业 滑雪服 + 亚布力 南站 接送
337049959	黑龙江九峰山滑雪场成人票	1	4	黑龙江 九峰山 滑雪场 成人 票
327766114	燕塞山滑雪场滑雪门票	1	4	燕塞 山 滑雪场 滑雪 门票
327766101	木札岭速龙滑雪场团体票（10人起 下单2小时后生效）	1	4	木札岭 速龙 滑雪场 团体票 （ 10 人 起   下单 2 小时 后 生效 ）
332979881	崂山北宅高山滑雪场元旦/春节3小时成人票	1	3	崂山 北 宅 高山 滑雪场 元旦 / 春节 3 小时 成人 票
337049141	【自动出票】日照浮来青滑雪场3小时票（周末票）	1	2	【 自动 出票 】 日照 浮 来 青 滑雪场 3 小时 （ 周末 票 ）
332336696	日照浮来青滑雪场节假日三小时成人票	1	3	日照 浮 来 青 滑雪场 节假日 三小时 成人 票
336033151	天龙池滑雪场2小时成人票	1	4	天龙 池 滑雪场 2 小时 成人 票
337048983	【承德市】元宝山滑雪场平日全天滑雪票普通票*	1	1	【 承德市 】 元宝山 滑雪场 平日 全天 滑雪 普通 票 *
333672684	狼牙山滑雪场试滑成人票	1	4	狼牙山 滑雪场 试 滑 成人 票
337048296	鸣山绿洲滑雪场鸣山绿洲滑雪场开业特惠周末票【12月25日前有效】	1	2	鸣山 绿洲 滑雪场 开业 特惠 周末 票 【 12 月 25 日前 有效 】
334647526	蓝调庄园滑雪场温泉+周末节假日4小时滑雪套票（含餐）	2	4	蓝调 庄园 滑雪场 温泉 + 周末 节假日 4 小时 滑雪 套票 （ 含餐 ）
191784648	蓝调庄园滑雪场温泉+平日4小时滑雪套票【非节假日周一至周五】	2	4	蓝调 庄园 滑雪场 温泉 + 平日 4 小时 滑雪 套票 【 非 节假日 周一 至 周五 】
336711511	江南天池1小时滑雪成人票	1	4	江南 天池 1 小时 滑雪 成人 票
180611665	长春庙香山滑雪场全天周末门票	1	2	长春 庙 香山 滑雪场 全天 周末 门票
334645978	五家山滑雪场周末套票	1	2	五家山 滑雪场 周末 套票
333669454	青岛金山滑雪场周末三小时场电子票	1	2	青岛 金山 滑雪场 周末 三小时 场 电子票
336399518	北京金辉滑雪场8小时滑雪成人票(周一至周五)	1	1	北京 金辉 滑雪场 8 小时 滑雪 成人 票 ( 周一 至 周五 )
337044352	蓟州国际滑雪场半天（四小时）成人票	1	4	蓟州 国际 滑雪场 半天 （ 四 小时 ） 成人 票
337044351	蓟州国际滑雪场全天成人票	1	4	蓟州 国际 滑雪场 全天 成人 票
336028284	[平日]云顶滑雪场全天索道成人票（不含雪具）	1	1	[ 平日 ] 云顶 滑雪场 全天 索道 成人 票 （ 不含 雪具 ）
334643813	[平日]云顶滑雪场2天索道成人票（含雪具）	2	4	[ 平日 ] 云顶 滑雪场 2 天 索道 成人 票 （ 含 雪具 ）
336707845	玉华宫门票+玉华宫滑雪+观光车周末套票	1	2	门票 玉华宫 滑雪 + 观光 车 周末 套票
336707844	玉华宫门票+玉华宫滑雪+观光车周内套票	2	4	门票 玉华宫 滑雪 + 观光 车 周 内 套票
336707363	九城宫滑雪场周末/2.5小时滑雪票	1	2	九城宫 滑雪场 周末 / 2.5 小时 滑雪 票
336027433	北京静之湖滑雪场非节假日周末滑雪4小时	1	2	北京 静之湖 滑雪场 非 节假日 周末 滑雪 4 小时
336706880	营口何家沟滑雪节假日夜场电子票	1	3	营口 何家 沟 滑雪 节假日 夜场 电子票
337043188	白清寨滑雪场第二阶段下午连夜门票	1	4	白清寨 滑雪场 第二阶段 下午 连夜 门票
328680908	北京静之湖滑雪场周末4小时滑雪票【限非节假日周六周日】	1	2	北京 静之湖 滑雪场 周末 4 小时 滑雪 票 【 限 非 节假日 周六周日 】
217328828	照金国际滑雪场滑雪成人票(3小时)	1	4	照 金 国际 滑雪场 滑雪 成人 票 ( 3 小时 )
207462907	铜川照金国际滑雪门票（周一至周日夜场  景区售票窗口现取票	1	4	铜川 照 金 国际 滑雪 门票 （ 周一 至 周日 夜场   景区 售票 窗口 现 取 票
337041238	【濮阳市】濮上园滑雪场周末节假日滑雪4小时门票	1	4	【 濮阳市 】 濮上园 滑雪场 周末 节假日 滑雪 4 小时 门票
337041237	【濮阳市】濮上园滑雪场平日滑雪4小时门票	1	1	【 濮阳市 】 濮上园 滑雪场 平日 滑雪 4 小时 门票
336395281	七步沟滑雪场成人票	1	4	七步 沟 滑雪场 成人 票
336395280	七步沟滑雪场成人票(周六至周日)	1	2	七步 沟 滑雪场 成人 票 ( 周六 至 周日 )
336864206	天津海昌极地海洋公园天津极地海洋世界滑雪乐园冰雪节通玩卡A	5	4	海昌 海洋公园 天津 极地 海洋世界 滑雪 乐园 冰雪节 通 玩 卡 A
327755564	莲花山滑雪3小时门票【周一至周五】	1	1	莲花山 滑雪 3 小时 门票 【 周一 至 周五 】
199173319	湖州安吉江南天池滑雪场景区大门票日场-不含滑雪票	1	4	湖州 安吉 江南 天池 滑雪场 景区 大 门票 日场 - 不含 滑雪 票
336701995	【元旦/春节】天燕滑雪场全天成人票	1	3	【 元旦 / 春节 】 天燕 滑雪场 全天 成人 票
336701993	【元旦/春节】天燕滑雪场2小时成人票	1	3	【 元旦 / 春节 】 天燕 滑雪场 2 小时 成人 票
336701992	【平日】天燕滑雪场全天成人票	1	1	【 平日 】 天燕 滑雪场 全天 成人 票
336701990	【周末】天燕滑雪场3小时成人票	1	2	【 周末 】 天燕 滑雪场 3 小时 成人 票
336701989	【周末】天燕滑雪场2小时成人票	1	2	【 周末 】 天燕 滑雪场 2 小时 成人 票
336393086	【电子票】东北亚滑雪场夜场滑雪票成人票	1	4	【 电子票 】 东北亚 滑雪场 夜场 滑雪 成人 票
336701530	【阿城区】玉泉国际狩猎场景区大门票+全天滑雪套票	1	4	【 阿城区 】 玉泉 国际 狩猎场 景区 大 门票 + 全天 滑雪 套票
337037383	蓟州国际滑雪场全天成人票	1	4	蓟州 国际 滑雪场 全天 成人 票
337037382	蓟州国际滑雪场半天（四小时）成人票	1	4	蓟州 国际 滑雪场 半天 （ 四 小时 ） 成人 票
326174038	万龙滑雪场1.5天平日周末含雪具套票（成人票）	2	4	万龙滑雪场 1.5 天 平日 周末 含 雪具 套票 （ 成人 票 ）
333972081	棋盘山滑雪场周末夜场不限时滑雪成人票	1	2	棋盘山 滑雪场 周末 夜场 不限时 滑雪 成人 票
336018996	【当天订票2小时后入园生效】伏牛山滑雪场4小时滑雪成人票	1	4	【 当天 订票 2 后 入园 生效 】 伏牛山滑雪场 4 小时 滑雪 成人 票
337034938	天龙池滑雪场成人3小时平日周末通用滑雪票	1	4	天龙 池 滑雪场 成人 3 小时 平日 周末 通用 滑雪 票
336018889	天龙池滑雪场2小时成人票	1	4	天龙 池 滑雪场 2 小时 成人 票
337034142	八达岭雪场放纵冰雪节假日全天含雪具滑雪票	2	4	八达岭 雪 场 放纵 冰雪节 假日 全天 含 雪具 滑雪 票
278324956	绍兴乔波冰雪世界4小时滑雪＋送20元餐饮抵用券（周一、周三）	1	4	绍兴 乔波 冰雪世界 4 小时 滑雪 ＋ 送 20 元 餐饮 抵用券 （ 周一 、 周三 ）
336388206	北京亚布洛尼朝阳公园滑雪场周末单人戏雪欢乐套票	1	2	北京 亚 布洛 尼 朝阳公园 滑雪场 周末 单人 戏 雪 欢乐 套票
335651654	东北亚滑雪场戏雪成人票	1	4	东北亚 滑雪场 戏 雪 成人 票
334277248	北大壶滑雪套票（含雪具 3小时滑雪+2小时雪圈）	2	4	北大 壶 套票 （ 含 雪具   3 滑雪 + 2 小时 雪 圈 ）
337030382	北京亚布洛尼朝阳公园滑雪场平日全天滑雪票	1	1	北京 亚 布洛 尼 朝阳公园 滑雪场 平日 全天 滑雪 票
336693344	玉华宫门票+玉华宫滑雪+观光车周内套票	2	4	门票 玉华宫 滑雪 + 观光 车 周 内 套票
333333426	狼牙山滑雪场试滑成人票	1	4	狼牙山 滑雪场 试 滑 成人 票
337029663	【平日】神农架国际滑雪场+全天双板滑雪票	1	1	【 平日 】 神农架 国际 滑雪场 + 全天 双 板 滑雪 票
336693260	【元旦/春节】天燕滑雪场3小时成人票	1	3	【 元旦 / 春节 】 天燕 滑雪场 3 小时 成人 票
336693257	【元旦/春节】天燕滑雪场2小时成人票	1	3	【 元旦 / 春节 】 天燕 滑雪场 2 小时 成人 票
336693256	【周末】天燕滑雪场3小时成人票	1	2	【 周末 】 天燕 滑雪场 3 小时 成人 票
336693254	【周末】天燕滑雪场2小时成人票	1	2	【 周末 】 天燕 滑雪场 2 小时 成人 票
336693253	【平日】天燕滑雪场全天成人票	1	1	【 平日 】 天燕 滑雪场 全天 成人 票
268972592	迪拜滑雪场极地特快门票 Ski Dubai Polar Express （3周岁及以上）	1	4	迪拜 滑雪场 极地特快 门票 Ski Dubai Polar Express   （ 3 周岁 及 以上 ）
268972591	迪拜滑雪场极地门票 Ski Dubai Polar（3周岁及以上）	1	4	迪拜 滑雪场 极地 门票 Ski Dubai   Polar （ 3 周岁 及 以上 ）
210015534	[平日]庙香山滑雪场3小时票	1	1	[ 平日 ] 庙 香山 滑雪场 3 小时 票
336061852	[平日]秦皇古道滑雪场全天成人票	1	1	[ 平日 ] 秦皇 古道 滑雪场 全天 成人 票
327563191	[元旦]仿山滑雪场3小时票	1	3	[ 元旦 ] 仿 山 滑雪场 3 小时 票
336827044	蓝田伏羲岭滑雪场亲子套票	1	4	蓝田 伏羲 岭 滑雪场 亲子 套票
330649893	【平日】伏羲岭滑雪场成人票（平日3小时）	1	1	【 】 伏羲 岭 滑雪场 成人 票 （ 平日 3 小时 ）
334411081	[平日]云顶滑雪场4小时索道成人票（自带雪具）	1	1	[ 平日 ] 云顶 滑雪场 4 小时 索道 成人 票 （ 自带 雪具 ）
332131426	[平日]云顶滑雪场1天滑雪票（含索道+雪具）	2	4	[ 平日 ] 云顶 滑雪场 1 天 滑雪 票 （ 含 索道 + 雪具 ）
336488693	【平日-2小时】白天池滑雪场双人套票	1	1	【 平日 - 2 小时 】 白天 池 滑雪场 双人 套票
336488689	【平日-3小时】白天池滑雪场成人套票	1	1	【 平日 - 3 小时 】 白天 池 滑雪场 成人 套票
336488688	【平日-2小时】白天池滑雪场成人套票	1	1	【 平日 - 2 小时 】 白天 池 滑雪场 成人 套票
336823763	[周末]渔阳滑雪场6小时票+自助午餐	2	4	[ 周末 ] 渔阳 滑雪场 6 小时 票 + 自助 午餐
330068301	怀北滑雪场周五促销体验票	1	4	怀 北 滑雪场 周五 促销 体验 票
278217325	[平日]浮来青滑雪场3小时亲子票（2大1小）	1	1	[ 平日 ] 浮 来 青 滑雪场 3 小时 亲子 票 （ 2 大 1 小 ）
278217324	[平日]浮来青滑雪场3小时亲子票（1大1小）	1	1	[ 平日 ] 浮 来 青 滑雪场 3 小时 亲子 票 （ 大 1 小 ）
333759231	[平日]卧虎山滑雪全天票	1	1	[ 平日 ] 卧虎山 滑雪 全天 票
332133006	[平日]卧虎山滑雪全天票（含雪圈+雪船）	2	4	[ 平日 ] 卧虎山 滑雪 全天 票 （ 含 圈 + 雪 船 ）
274968402	[平日]西部长青滑雪场夜场成人票	1	1	[ 平日 ] 西部 长青 滑雪场 夜场 成人 票
274968395	[平日]西部长青滑雪场全天成人票	1	1	[ 平日 ] 西部 长青 滑雪场 全天 成人 票
336817609	[平日]毛家峪印象滑雪场成人票	1	1	[ 平日 ] 毛家峪 印象 滑雪场 成人 票
325368749	西部长青室内滑雪馆-平日全天滑雪票（日场）	1	1	西部 长青 室内 馆 - 平日 全天 滑雪 票 （ 日场 ）
335771744	【平日】青海总寨奥斯陆滑雪场成人套票	1	1	【 平日 】 青海 总 寨 奥斯陆 滑雪场 成人 套票
336499561	西夏风情园滑雪场2小时成人票（平日）	1	1	西夏 风情园 滑雪场 2 小时 成人 票 （ 平日 ）
332134650	[平日]朝阳庙子沟滑雪场成人票	1	1	[ 平日 ] 朝阳 庙子 沟 滑雪场 成人 票
336816967	[平日]山泰生态园滑雪场全天	1	1	[ 平日 ] 山泰 生态园 滑雪场 全天
335413648	[平日联票]大门票+双程观光缆车+2小时滑雪成人票	2	4	[ 平日 联 ] 大 门票 双程 观光 缆车 + 2 小时 滑雪 成人 票
331248368	[平日]太伟滑雪场全天滑雪票	1	1	[ 平日 ] 太伟 滑雪场 全天 滑雪 票
329123976	[平日]太伟滑雪场2小时滑雪票	1	1	[ 平日 ] 太伟 滑雪场 2 小时 滑雪 票
332142260	[平日]万龙滑雪场欢乐通成人票	1	1	[ 平日 ] 万龙滑雪场 欢乐 通 成人 票
336816315	朱雀山滑雪场平日成人套票	1	1	朱雀山 滑雪场 平日 成人 套票
333738563	云顶滑雪场单人滑雪票+教练组合套票（平时2小时）	2	4	云顶 滑雪场 单人 滑雪 票 + 教练 组合 套票 （ 平时 2 小时 ）
336472403	[平日]新立湖滑雪场全天成人票	1	1	[ 平日 ] 新 立 湖 滑雪场 全天 成人 票
335428216	[平日]灵珠山滑雪场不限时滑雪票	1	1	[ 平日 ] 灵 珠山 滑雪场 不限时 滑雪 票
335428865	[平日]太舞滑雪场4小时滑雪票（含索道）	2	4	[ 平日 ] 太 舞 滑雪场 4 小时 滑雪 票 （ 含 索道 ）
335428864	[平日]太舞滑雪场2天滑雪套票（含索道+雪具）	2	4	[ 平日 ] 太 舞 滑雪场 2 天 滑雪 套票 （ 含 索道 + 雪具 ）
